2458121.500000000, A.D. 2018-Jan-03 00:00:00.0000,  1.127750860539817E-01, -7.126263761215326E-01, -1.638393957910349E-02,  1.984692709064167E-02,  3.020487758929570E-03, -1.104128395275545E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458122.500000000, A.D. 2018-Jan-04 00:00:00.0000,  1.325768189513803E-01, -7.093300862687356E-01, -1.748167678421676E-02,  1.975400619776416E-02,  3.571642922103176E-03, -1.091206031949486E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458123.500000000, A.D. 2018-Jan-05 00:00:00.0000,  1.522780471942643E-01, -7.054840573109873E-01, -1.856607341718798E-02,  1.964593190377064E-02,  4.119897070991902E-03, -1.077449011031782E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458124.500000000, A.D. 2018-Jan-06 00:00:00.0000,  1.718636615668182E-01, -7.010913965089941E-01, -1.963630019937280E-02,  1.952279439519433E-02,  4.664838168902090E-03, -1.062868188952201E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458125.500000000, A.D. 2018-Jan-07 00:00:00.0000,  1.913186484728027E-01, -6.961556217466072E-01, -2.069153900269118E-02,  1.938469470971084E-02,  5.206057051239076E-03, -1.047475008929310E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458126.500000000, A.D. 2018-Jan-08 00:00:00.0000,  2.106281007409206E-01, -6.906806585242218E-01, -2.173098343192912E-02,  1.923174464364316E-02,  5.743147694005319E-03, -1.031281491949578E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458127.500000000, A.D. 2018-Jan-09 00:00:00.0000,  2.297772283348801E-01, -6.846708366852055E-01, -2.275383939787866E-02,  1.906406665386910E-02,  6.275707479235443E-03, -1.014300227465476E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458128.500000000, A.D. 2018-Jan-10 00:00:00.0000,  2.487513689626095E-01, -6.781308868784441E-01, -2.375932568103858E-02,  1.888179375423428E-02,  6.803337457315537E-03, -9.965443638192612E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458129.500000000, A.D. 2018-Jan-11 00:00:00.0000,  2.675359985791749E-01, -6.710659367601547E-01, -2.474667448560377E-02,  1.868506940655693E-02,  7.325642606115033E-03, -9.780275983984814E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458130.500000000, A.D. 2018-Jan-12 00:00:00.0000,  2.861167417780461E-01, -6.634815069381752E-01, -2.571513198347953E-02,  1.847404740634094E-02,  7.842232086912433E-03, -9.587641675299570E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458131.500000000, A.D. 2018-Jan-13 00:00:00.0000,  3.044793820654562E-01, -6.553835066619474E-01, -2.666395884806011E-02,  1.824889176326113E-02,  8.352719497050222E-03, -9.387688361171055E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458132.500000000, A.D. 2018-Jan-14 00:00:00.0000,  3.226098720126798E-01, -6.467782292615140E-01, -2.759243077751999E-02,  1.800977657653025E-02,  8.856723119263003E-03, -9.180568870274539E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458133.500000000, A.D. 2018-Jan-15 00:00:00.0000,  3.404943432811461E-01, -6.376723473388524E-01, -2.849983900736906E-02,  1.775688590521385E-02,  9.353866167661776E-03, -8.966441102345491E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458134.500000000, A.D. 2018-Jan-16 00:00:00.0000,  3.581191165153766E-01, -6.280729077149223E-01, -2.938549081202960E-02,  1.749041363357932E-02,  9.843777030315373E-03, -8.745467917199776E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458135.500000000, A.D. 2018-Jan-17 00:00:00.0000,  3.754707110988202E-01, -6.179873261358496E-01, -3.024870999519692E-02,  1.721056333155298E-02,  1.032608950839113E-02, -8.517817021403070E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458136.500000000, A.D. 2018-Jan-18 00:00:00.0000,  3.925358547677286E-01, -6.074233817417051E-01, -3.108883736875176E-02,  1.691754811035562E-02,  1.080044305181623E-02, -8.283660852635127E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458137.500000000, A.D. 2018-Jan-19 00:00:00.0000,  4.093014930782853E-01, -5.963892113013786E-01, -3.190523121999552E-02,  1.661159047338374E-02,  1.126648299142077E-02, -8.043176461793438E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458138.500000000, A.D. 2018-Jan-20 00:00:00.0000,  4.257547987222647E-01, -5.848933032170855E-01, -3.269726776698459E-02,  1.629292216240009E-02,  1.172386076752274E-02, -7.796545392878082E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458139.500000000, A.D. 2018-Jan-21 00:00:00.0000,  4.418831806865618E-01, -5.729444913020836E-01, -3.346434160174386E-02,  1.596178399909396E-02,  1.217223415491486E-02, -7.543953560698528E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458140.500000000, A.D. 2018-Jan-22 00:00:00.0000,  4.576742932519914E-01, -5.605519483352199E-01, -3.420586612114380E-02,  1.561842572206813E-02,  1.261126748421239E-02, -7.285591126440324E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458141.500000000, A.D. 2018-Jan-23 00:00:00.0000,  4.731160448268092E-01, -5.477251793959652E-01, -3.492127394522850E-02,  1.526310581930601E-02,  1.304063185952055E-02, -7.021652371128782E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458142.500000000, A.D. 2018-Jan-24 00:00:00.0000,  4.881966066104622E-01, -5.344740149836403E-01, -3.561001732278660E-02,  1.489609135616927E-02,  1.346000537237978E-02, -6.752335567023888E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458143.500000000, A.D. 2018-Jan-25 00:00:00.0000,  5.029044210831204E-01, -5.208086039245748E-01, -3.627156852395953E-02,  1.451765779897262E-02,  1.386907331194617E-02, -6.477842846979414E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458144.500000000, A.D. 2018-Jan-26 00:00:00.0000,  5.172282103165917E-01, -5.067394060709861E-01, -3.690542021968508E-02,  1.412808883417932E-02,  1.426752837136409E-02, -6.198380071797173E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458145.500000000, A.D. 2018-Jan-27 00:00:00.0000,  5.311569841022601E-01, -4.922771847954144E-01, -3.751108584777781E-02,  1.372767618326653E-02,  1.465507085026598E-02, -5.914156695614882E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458146.500000000, A.D. 2018-Jan-28 00:00:00.0000,  5.446800478917442E-01, -4.774329992846081E-01, -3.808809996545121E-02,  1.331671941329246E-02,  1.503140885337938E-02, -5.625385629345889E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458147.500000000, A.D. 2018-Jan-29 00:00:00.0000,  5.577870105459768E-01, -4.622181966367746E-01, -3.863601858808653E-02,  1.289552574319636E-02,  1.539625848516388E-02, -5.332283102201375E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458148.500000000, A.D. 2018-Jan-30 00:00:00.0000,  5.704677918884868E-01, -4.466444037662017E-01, -3.915441951406096E-02,  1.246440984589576E-02,  1.574934404043093E-02, -5.035068521339109E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458149.500000000, A.D. 2018-Jan-31 00:00:00.0000,  5.827126300586730E-01, -4.307235191192902E-01, -3.964290263544671E-02,  1.202369364617969E-02,  1.609039819089224E-02, -4.733964329643602E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458150.500000000, A.D. 2018-Feb-01 00:00:00.0000,  5.945120886608898E-01, -4.144677042061004E-01, -4.010109023439621E-02,  1.157370611445147E-02,  1.641916216757146E-02, -4.429195861678480E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458151.500000000, A.D. 2018-Feb-02 00:00:00.0000,  6.058570637052155E-01, -3.978893749515811E-01, -4.052862726503269E-02,  1.111478305635015E-02,  1.673538593901555E-02, -4.120991197835775E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458152.500000000, A.D. 2018-Feb-03 00:00:00.0000,  6.167387903357925E-01, -3.810011928707164E-01, -4.092518162066607E-02,  1.064726689827995E-02,  1.703882838523852E-02, -3.809581016708608E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458153.500000000, A.D. 2018-Feb-04 00:00:00.0000,  6.271488493426632E-01, -3.638160560718913E-01, -4.129044438615889E-02,  1.017150646887816E-02,  1.732925746732626E-02, -3.495198445714051E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458154.500000000, A.D. 2018-Feb-05 00:00:00.0000,  6.370791734530565E-01, -3.463470900928539E-01, -4.162413007526788E-02,  9.687856776452166E-03,  1.760645039262744E-02, -3.178078909993999E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458155.500000000, A.D. 2018-Feb-06 00:00:00.0000,  6.465220533981086E-01, -3.286076385737248E-01, -4.192597685279077E-02,  9.196678782417401E-03,  1.787019377545150E-02, -2.858459979622058E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458156.500000000, A.D. 2018-Feb-07 00:00:00.0000,  6.554701437510356E-01, -3.106112537715914E-01, -4.219574674135045E-02,  8.698339170768120E-03,  1.812028379319099E-02, -2.536581215146516E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458157.500000000, A.D. 2018-Feb-08 00:00:00.0000,  6.639164685328076E-01, -2.923716869213016E-01, -4.243322581265114E-02,  8.193210113614185E-03,  1.835652633778176E-02, -2.212684011498584E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458158.500000000, A.D. 2018-Feb-09 00:00:00.0000,  6.718544265814055E-01, -2.739028784471675E-01, -4.263822436304547E-02,  7.681669032817166E-03,  1.857873716241030E-02, -1.887011440297323E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458159.500000000, A.D. 2018-Feb-10 00:00:00.0000,  6.792777966807784E-01, -2.552189480303761E-01, -4.281057707325264E-02,  7.164098357760084E-03,  1.878674202337422E-02, -1.559808090582843E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458160.500000000, A.D. 2018-Feb-11 00:00:00.0000,  6.861807424456527E-01, -2.363341845370049E-01, -4.295014315207290E-02,  6.640885279285563E-03,  1.898037681699750E-02, -1.231319908009832E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458161.500000000, A.D. 2018-Feb-12 00:00:00.0000,  6.925578169583735E-01, -2.172630358116438E-01, -4.305680646394752E-02,  6.112421499855834E-03,  1.915948771148877E-02, -9.017940325578458E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458162.500000000, A.D. 2018-Feb-13 00:00:00.0000,  6.984039671541005E-01, -1.980200983416925E-01, -4.313047564021024E-02,  5.579102980013106E-03,  1.932393127367782E-02, -5.714786347235499E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458163.500000000, A.D. 2018-Feb-14 00:00:00.0000,  7.037145379504450E-01, -1.786201067976312E-01, -4.317108417390029E-02,  5.041329680983289E-03,  1.947357459039690E-02, -2.406227504294660E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458164.500000000, A.D. 2018-Feb-15 00:00:00.0000,  7.084852761180914E-01, -1.590779234544832E-01, -4.317859049798035E-02,  4.499505303884568E-03,  1.960829538460605E-02,  9.052388563468694E-06,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458165.500000000, A.D. 2018-Feb-16 00:00:00.0000,  7.127123338886991E-01, -1.394085274999680E-01, -4.315297804683343E-02,  3.954037025163721E-03,  1.972798212591004E-02,  4.217110078313509E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458166.500000000, A.D. 2018-Feb-17 00:00:00.0000,  7.163922722964946E-01, -1.196270042349255E-01, -4.309425530091186E-02,  3.405335228542726E-03,  1.983253413547429E-02,  7.526879887075160E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458167.500000000, A.D. 2018-Feb-18 00:00:00.0000,  7.195220642500795E-01, -9.974853417168901E-02, -4.300245581441103E-02,  2.853813233515242E-03,  1.992186168518638E-02,  1.083204009340252E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458168.500000000, A.D. 2018-Feb-19 00:00:00.0000,  7.220990973310311E-01, -7.978838203623574E-02, -4.287763822585206E-02,  2.299887020439158E-03,  1.999588609091378E-02,  1.413008230804824E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458169.500000000, A.D. 2018-Feb-20 00:00:00.0000,  7.241211763159136E-01, -5.976188568009270E-02, -4.271988625146496E-02,  1.743974952277991E-03,  2.005453979971286E-02,  1.741849966684785E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458170.500000000, A.D. 2018-Feb-21 00:00:00.0000,  7.255865254183800E-01, -3.968444490811644E-02, -4.252930866127138E-02,  1.186497493050487E-03,  2.009776647084837E-02,  2.069478856552614E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458171.500000000, A.D. 2018-Feb-22 00:00:00.0000,  7.264937902481059E-01, -1.957151022840521E-02, -4.230603923777372E-02,  6.278769230543348E-04,  2.012552105048682E-02,  2.395645040359364E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458172.500000000, A.D. 2018-Feb-23 00:00:00.0000,  7.268420394833625E-01,  5.614284692638691E-04, -4.205023671716190E-02,  6.853705093654070E-05,  2.013776983993141E-02,  2.720099333680817E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458173.500000000, A.D. 2018-Feb-24 00:00:00.0000,  7.266307662541170E-01,  2.069885329994985E-02, -4.176208471295442E-02, -4.910970773104714E-04,  2.013449055727056E-02,  3.042593403778143E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458174.500000000, A.D. 2018-Feb-25 00:00:00.0000,  7.258598892326269E-01,  4.082522982836643E-02, -4.144179162199420E-02, -1.050599472341341E-03,  2.011567239231600E-02,  3.362879946439073E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458175.500000000, A.D. 2018-Feb-26 00:00:00.0000,  7.245297534285862E-01,  6.092501856523351E-02, -4.108959051272223E-02, -1.609543498346590E-03,  2.008131605471094E-02,  3.680712863576929E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458176.500000000, A.D. 2018-Feb-27 00:00:00.0000,  7.226411306859746E-01,  8.098268650827338E-02, -4.070573899565401E-02, -2.167502172738929E-03,  2.003143381509290E-02,  3.995847441572954E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458177.500000000, A.D. 2018-Feb-28 00:00:00.0000,  7.201952198790029E-01,  1.009827187208722E-01, -4.029051907598338E-02, -2.724048468145674E-03,  1.996604953924792E-02,  4.308040530368978E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458178.500000000, A.D. 2018-Mar-01 00:00:00.0000,  7.171936468047960E-01,  1.209096299412494E-01, -3.984423698825754E-02, -3.278755617093265E-03,  1.988519871491938E-02,  4.617050722939424E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458179.500000000, A.D. 2018-Mar-02 00:00:00.0000,  7.136384637703513E-01,  1.407479762147892E-01, -3.936722301307170E-02, -3.831197418605561E-03,  1.978892847129904E-02,  4.922638535328665E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458180.500000000, A.D. 2018-Mar-03 00:00:00.0000,  7.095321488717934E-01,  1.604823665420345E-01, -3.885983127576253E-02, -4.380948547015874E-03,  1.967729759084966E-02,  5.224566586707381E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458181.500000000, A.D. 2018-Mar-04 00:00:00.0000,  7.048776049639172E-01,  1.800974745346565E-01, -3.832243952708451E-02, -4.927584862569873E-03,  1.955037651338521E-02,  5.522599779569753E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458182.500000000, A.D. 2018-Mar-05 00:00:00.0000,  6.996781583182300E-01,  1.995780500715316E-01, -3.775544890587507E-02, -5.470683723798176E-03,  1.940824733218267E-02,  5.816505479741553E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458183.500000000, A.D. 2018-Mar-06 00:00:00.0000,  6.939375569678005E-01,  2.189089309468892E-01, -3.715928368373234E-02, -6.009824301506366E-03,  1.925100378199026E-02,  6.106053696111521E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458184.500000000, A.D. 2018-Mar-07 00:00:00.0000,  6.876599687373757E-01,  2.380750545023609E-01, -3.653439099173737E-02, -6.544587894216262E-03,  1.907875121879946E-02,  6.391017259988839E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458185.500000000, A.D. 2018-Mar-08 00:00:00.0000,  6.808499789574073E-01,  2.570614692346292E-01, -3.588124052926372E-02, -7.074558244878313E-03,  1.889160659125133E-02,  6.671172003981031E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458186.500000000, A.D. 2018-Mar-09 00:00:00.0000,  6.735125878608098E-01,  2.758533463702470E-01, -3.520032425492790E-02, -7.599321858661062E-03,  1.868969840355024E-02,  6.946296940279639E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458187.500000000, A.D. 2018-Mar-10 00:00:00.0000,  6.656532076614758E-01,  2.944359913990728E-01, -3.449215605974599E-02, -8.118468321609638E-03,  1.847316666976101E-02,  7.216174438231111E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458188.500000000, A.D. 2018-Mar-11 00:00:00.0000,  6.572776593137916E-01,  3.127948555576436E-01, -3.375727142257431E-02, -8.631590619951340E-03,  1.824216285936846E-02,  7.480590401062585E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458189.500000000, A.D. 2018-Mar-12 00:00:00.0000,  6.483921689526200E-01,  3.309155472536898E-01, -3.299622704792513E-02, -9.138285459812406E-03,  1.799684983398077E-02,  7.739334441624866E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458190.500000000, A.D. 2018-Mar-13 00:00:00.0000,  6.390033640134658E-01,  3.487838434228768E-01, -3.220960048626401E-02, -9.638153587096141E-03,  1.773740177506141E-02,  7.992200057003766E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458191.500000000, A.D. 2018-Mar-14 00:00:00.0000,  6.291182690327906E-01,  3.663857008087458E-01, -3.139798973690849E-02, -1.013080010725857E-02,  1.746400410257685E-02,  8.238984801846719E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458192.500000000, A.D. 2018-Mar-15 00:00:00.0000,  6.187443011287186E-01,  3.837072671567139E-01, -3.056201283366519E-02, -1.061583480470397E-02,  1.717685338445028E-02,  8.479490460238733E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458193.500000000, A.D. 2018-Mar-16 00:00:00.0000,  6.078892651626141E-01,  4.007348923128862E-01, -2.970230741336181E-02, -1.109287246163915E-02,  1.687615723671491E-02,  8.713523215887726E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458194.500000000, A.D. 2018-Mar-17 00:00:00.0000,  5.965613485822446E-01,  4.174551392183490E-01, -2.881953026744627E-02, -1.156153317591280E-02,  1.656213421430756E-02,  8.940893820605146E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458195.500000000, A.D. 2018-Mar-18 00:00:00.0000,  5.847691159476982E-01,  4.338547947895095E-01, -2.791435687683753E-02, -1.202144267771616E-02,  1.623501369236274E-02,  9.161417760722501E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458196.500000000, A.D. 2018-Mar-19 00:00:00.0000,  5.725215031412890E-01,  4.499208806749876E-01, -2.698748093024012E-02, -1.247223264479628E-02,  1.589503573800006E-02,  9.374915421390405E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458197.500000000, A.D. 2018-Mar-20 00:00:00.0000,  5.598278112631411E-01,  4.656406638794828E-01, -2.603961382614495E-02, -1.291354101585476E-02,  1.554245097248388E-02,  9.581212248509123E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458198.500000000, A.D. 2018-Mar-21 00:00:00.0000,  5.466977002143956E-01,  4.810016672449805E-01, -2.507148415876293E-02, -1.334501230184720E-02,  1.517752042373037E-02,  9.780138908127155E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458199.500000000, A.D. 2018-Mar-22 00:00:00.0000,  5.331411819703021E-01,  4.959916797796153E-01, -2.408383718815274E-02, -1.376629789486082E-02,  1.480051536911524E-02,  9.971531443114293E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458200.500000000, A.D. 2018-Mar-23 00:00:00.0000,  5.191686135457815E-01,  5.105987668244824E-01, -2.307743429482587E-02, -1.417705637424212E-02,  1.441171716854801E-02,  1.015523142691481E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458201.500000000, A.D. 2018-Mar-24 00:00:00.0000,  5.047906896563715E-01,  5.248112800486424E-01, -2.205305241913073E-02, -1.457695380964162E-02,  1.401141708779296E-02,  1.033108611418552E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458202.500000000, A.D. 2018-Mar-25 00:00:00.0000,  4.900184350778136E-01,  5.386178672625724E-01, -2.101148348573635E-02, -1.496566406063744E-02,  1.359991611202977E-02,  1.049894858812183E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458203.500000000, A.D. 2018-Mar-26 00:00:00.0000,  4.748631967078659E-01,  5.520074820402949E-01, -1.995353381355797E-02, -1.534286907259426E-02,  1.317752474966081E-02,  1.065867790427448E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458204.500000000, A.D. 2018-Mar-27 00:00:00.0000,  4.593366353342878E-01,  5.649693931404492E-01, -1.888002351148394E-02, -1.570825916840922E-02,  1.274456282638508E-02,  1.081013923065825E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458205.500000000, A.D. 2018-Mar-28 00:00:00.0000,  4.434507171132795E-01,  5.774931937165804E-01, -1.779178586028624E-02, -1.606153333579107E-02,  1.230135926957272E-02,  1.095320398395299E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458206.500000000, A.D. 2018-Mar-29 00:00:00.0000,  4.272177047630275E-01,  5.895688103069741E-01, -1.668966668111400E-02, -1.640239950971369E-02,  1.184825188298712E-02,  1.108774996159616E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458207.500000000, A.D. 2018-Mar-30 00:00:00.0000,  4.106501484773590E-01,  6.011865115944117E-01, -1.557452369099206E-02, -1.673057484968005E-02,  1.138558711191535E-02,  1.121366146956540E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458208.500000000, A.D. 2018-Mar-31 00:00:00.0000,  3.937608765648821E-01,  6.123369169262902E-01, -1.444722584576493E-02, -1.704578601142748E-02,  1.091371979878105E-02,  1.133082944564779E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458209.500000000, A.D. 2018-Apr-01 00:00:00.0000,  3.765629858193433E-01,  6.230110045856431E-01, -1.330865267094709E-02, -1.734776941273781E-02,  1.043301292936131E-02,  1.143915157801822E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458210.500000000, A.D. 2018-Apr-02 00:00:00.0000,  3.590698316272778E-01,  6.332001198037094E-01, -1.215969358095905E-02, -1.763627149294367E-02,  9.943837369665328E-03,  1.153853241889834E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458211.500000000, A.D. 2018-Apr-03 00:00:00.0000,  3.412950178194853E-01,  6.428959825047836E-01, -1.100124718725238E-02, -1.791104896576569E-02,  9.446571593654748E-03,  1.162888349311385E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458212.500000000, A.D. 2018-Apr-04 00:00:00.0000,  3.232523862731020E-01,  6.520906947742470E-01, -9.834220595839419E-03, -1.817186906517438E-02,  8.941601401909619E-03,  1.171012340138044E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458213.500000000, A.D. 2018-Apr-05 00:00:00.0000,  3.049560062715049E-01,  6.607767480408157E-01, -8.659528694768803E-03, -1.841850978382270E-02,  8.429319631419994E-03,  1.178217791808729E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458214.500000000, A.D. 2018-Apr-06 00:00:00.0000,  2.864201636296232E-01,  6.689470299642111E-01, -7.478093432104211E-03, -1.865076010373643E-02,  7.910125856671193E-03,  1.184498008341836E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458215.500000000, A.D. 2018-Apr-07 00:00:00.0000,  2.676593495925858E-01,  6.765948310196417E-01, -6.290843084981599E-03, -1.886842021889240E-02,  7.384426082216493E-03,  1.189847028962447E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458216.500000000, A.D. 2018-Apr-08 00:00:00.0000,  2.486882495159966E-01,  6.837138507706898E-01, -5.098711520339428E-03, -1.907130174932127E-02,  6.852632426947956E-03,  1.194259636126571E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458217.500000000, A.D. 2018-Apr-09 00:00:00.0000,  2.295217313364952E-01,  6.902982038224109E-01, -3.902637447933385E-03, -1.925922794637944E-02,  6.315162800292968E-03,  1.197731362925003E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458218.500000000, A.D. 2018-Apr-10 00:00:00.0000,  2.101748338416050E-01,  6.963424254466949E-01, -2.703563666264887E-03, -1.943203388884139E-02,  5.772440570580956E-03,  1.200258499850061E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458219.500000000, A.D. 2018-Apr-11 00:00:00.0000,  1.906627547482223E-01,  7.018414768721856E-01, -1.502436302066888E-03, -1.958956666947102E-02,  5.224894225841680E-03,  1.201838100909070E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458220.500000000, A.D. 2018-Apr-12 00:00:00.0000,  1.710008385994337E-01,  7.067907502313315E-01, -3.002040440109169E-04, -1.973168557173807E-02,  4.672957027313338E-03,  1.202467989069158E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
